observation_id,evaluated_session,symbol,contractSymbol,option_type,expiration,strike,spot,mid,bid,ask,T,days_to_expiry,r,q,rv_sigma,m_rv_sigma,rv_price,m_rv_price,in_set_b,b1_sigma,m_b1_sigma,b1_price,m_b1_price,european_iv,early_exercise_premium_fraction,tick,premium_exceeds_tick,year,maturity_bucket,moneyness_tercile
8060694e8bd6763c4b630705b081906482003028db86b070ec0d8a9efd7fd052,2020-10-23,AAPL,AAPL201106P00106000,put,2020-11-06,106.0,115.04,1.3050000000000002,1.27,1.34,0.0384703196347031,14.041666666666666,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,19.810589119528995,2.0730620759549674,False,,,,,0.5124282087659542,0.0,0.01,False,2020,<=30d,middle
f852d8e1bd07e1fde96c0cfd34b457afe8ad8e53ff9f7ceafcad2effa7fff90c,2020-10-23,AAPL,AAPL201106P00108000,put,2020-11-06,108.0,115.04,1.805,1.78,1.83,0.0384703196347031,14.041666666666666,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,20.926397278112567,2.673679314083657,False,,,,,0.5118086862090137,0.0,0.01,False,2020,<=30d,middle
551e856a88ce10619aff720f8722a77afe121c07b70801ea8f7eeb4bd235c861,2020-10-23,AAPL,AAPL201106P00110000,put,2020-11-06,110.0,115.04,2.425,2.39,2.46,0.0384703196347031,14.041666666666666,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,22.06858303976421,3.3824372561121314,False,,,,,0.510779288992762,0.0,0.01,False,2020,<=30d,low
c55eff5991f12151fdd05057f1675a6d583dfc14984289bd33f9d92fe3c27ce4,2020-10-23,AAPL,AAPL201106P00113000,put,2020-11-06,113.0,115.04,3.675,3.6,3.75,0.0384703196347031,14.041666666666666,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,23.829934755796717,4.656664348310084,False,,,,,0.5172450870317749,0.0,0.05,False,2020,<=30d,low
faaca94873e5ae0b80d64b5676a0cead59517d4a33f9da63131569e93850d4ad,2020-10-23,AAPL,AAPL201106P00115000,put,2020-11-06,115.0,115.04,4.625,4.55,4.7,0.0384703196347031,14.041666666666666,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,25.03529402736914,5.648499181220753,False,,,,,0.5149345628481239,0.0,0.05,False,2020,<=30d,low
50037c9e4685cfd5dfa7a71278df7e1078d71684bb71b7901c3042d77dad917e,2020-10-23,AAPL,AAPL201106P00117000,put,2020-11-06,117.0,115.04,5.725,5.65,5.8,0.0384703196347031,14.041666666666666,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,26.26481605373236,6.752449831142442,False,,,,,0.5141325625025064,0.0,0.05,False,2020,<=30d,low
f38f0866760aca2dda43216364647cb43fbb3373ace3539bc549f5366162e94b,2020-10-23,AAPL,AAPL201106P00122000,put,2020-11-06,122.0,115.04,9.1,8.95,9.25,0.0384703196347031,14.041666666666666,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,29.440223592814007,9.97304766452578,False,,,,,0.5205512426112917,0.0,0.05,False,2020,<=30d,middle
71573e70c87cdac4731458536cad9ff58c51bee3a2ab2fb07a9e20d8c3693888,2020-10-23,AAPL,AAPL201106P00124000,put,2020-11-06,124.0,115.04,10.65,10.5,10.8,0.0384703196347031,14.041666666666666,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,30.749403748266715,11.428107114258182,False,,,,,0.5246430155956952,0.0,0.05,False,2020,<=30d,middle
15d8a79266be4d91d6a16d97bad41f378dfa0b3c9624888d4b3f0ab3657e215d,2020-10-23,AAPL,AAPL201106P00135000,put,2020-11-06,135.0,115.04,20.5,20.15,20.85,0.0384703196347031,14.041666666666666,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,38.316292937136595,20.68595899502152,False,,,,,0.5812949319605338,0.0,0.05,False,2020,<=30d,high
f34f9e5a0cf7026a0ce611a6929f25d7381756433a6b805b32d906933ccd8150,2020-10-23,AAPL,AAPL201106P00140000,put,2020-11-06,140.0,115.04,25.35,25.0,25.7,0.0384703196347031,14.041666666666666,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6819623123382305,41.943616348402216,25.517426149581,False,,,,,0.627385348305554,0.0,0.05,False,2020,<=30d,high
42579f7a828803570558e8a9cf79103ae2904dbf126dafe044370611c3660889,2020-10-23,AAPL,AAPL201106P00145000,put,2020-11-06,145.0,115.04,30.3,30.0,30.6,0.0384703196347031,14.041666666666666,0.000899595242836,0.0068682505399568,2.8183207877134175,0.8575244967056402,45.676517100273216,30.820044835125387,False,,,,,0.6920178670914672,0.0,0.05,False,2020,<=30d,high
2a76b3465566204d723843511968006d3901e0d6a77e5e4d20cbabebeb8fa6bf,2020-10-23,AAPL,AAPL201106P00150000,put,2020-11-06,150.0,115.04,35.224999999999994,34.9,35.55,0.0384703196347031,14.041666666666666,0.000899595242836,0.0068682505399568,2.8183207877134175,1.1388815282886884,49.50715207342812,36.66182641718065,False,,,,,0.7336308781327152,0.0,0.05,False,2020,<=30d,high
f3809a684bace204e02cbc5f532454dd8490b6527db4a671b51aa3d9b6033ea5,2020-10-23,AAPL,AAPL201120C00088750,call,2020-11-20,88.75,115.04,26.525,26.4,26.65,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.8923445648716789,45.6639486048784,28.12740466111363,False,,,,,0.5529513930758456,0.0007194929385905997,0.05,False,2020,<=30d,high
fe1115252cd3fd2df3871bb2584d90d7ffa22c7eaf2c626c1d8384ff798fb325,2020-10-23,AAPL,AAPL201120C00095000,call,2020-11-20,95.0,115.04,20.475,20.35,20.6,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.7538098017401537,42.795647563500225,22.116489146481612,False,,,,,0.484394949950834,0.0007308833009000452,0.05,False,2020,<=30d,high
3c06109575c681d201bdfd587eab43a7f3cdec719edcdb8e93eb7f6172681a51,2020-10-23,AAPL,AAPL201120C00097500,call,2020-11-20,97.5,115.04,18.200000000000003,18.05,18.35,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6998320554632532,41.707419283610406,19.736353405542715,False,,,,,0.4776619717041046,0.0006817745152910302,0.05,False,2020,<=30d,high
3479d1062307c411fe987121fc1609d22534b40873072b12d6ffe7dba18aa03f,2020-10-23,AAPL,AAPL201120C00101250,call,2020-11-20,101.25,115.04,14.9,14.75,15.05,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,40.135163809398534,16.284177336323026,False,,,,,0.4619827400826494,0.0006436996204853255,0.05,False,2020,<=30d,middle
0e6dc73b32d051352c49c2d0b2968d8c33b00f394fce4546f45c1d543edd13ee,2020-10-23,AAPL,AAPL201120C00106250,call,2020-11-20,106.25,115.04,10.925,10.85,11.0,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,38.1457799628548,12.823944631721416,False,,,,,0.4489800774288141,0.0005608341248650102,0.05,False,2020,<=30d,middle
17d249d74eb2f1e6eacb7c54c3680da63dd6c7194a763f28d8297198e33b6a59,2020-10-23,AAPL,AAPL201120C00108750,call,2020-11-20,108.75,115.04,9.175,9.1,9.25,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,37.19477239003605,11.280187440532089,False,,,,,0.4453340333998691,0.0005345640507757292,0.05,False,2020,<=30d,middle
43cb7aa45a417dc293c7f7a68472e99abca126c28689d6845c6e24978ebd1a1e,2020-10-23,AAPL,AAPL201120C00110000,call,2020-11-20,110.0,115.04,8.350000000000001,8.3,8.4,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,36.729784708138496,10.556199489215103,False,,,,,0.44258055220505166,0.0005094776003714744,0.05,False,2020,<=30d,low
bc3acbe455d8fa8198b46df4bdb1bbb22fd83a782dddf5f15e1998d6d947b653,2020-10-23,AAPL,AAPL201120C00112500,call,2020-11-20,112.5,115.04,6.9,6.85,6.95,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,35.82028112589552,9.204280644679926,False,,,,,0.44304648150691217,0.0004831537309073711,0.05,False,2020,<=30d,low
b2e37e2e96c9fc32af5f43a5bb00727beb0982b9d7be9aae7fb97274eef8d076,2020-10-23,AAPL,AAPL201120C00115000,call,2020-11-20,115.0,115.04,5.625,5.6,5.65,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,34.93734487633266,7.979250095017819,False,,,,,0.44317729487042934,0.00046709227803963435,0.05,False,2020,<=30d,low
68f99e3291c81a854bab0556b9afa7349be9d9637597c8838f5b9b34fa678ff2,2020-10-23,AAPL,AAPL201120C00117500,call,2020-11-20,117.5,115.04,4.45,4.4,4.5,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,34.080124487977436,6.877981216760057,False,,,,,0.43730945911697505,0.0004190848972726497,0.05,False,2020,<=30d,low
a48632191d793a79640c33bede4fb18d54dec87503d72af60debadd1da6831b5,2020-10-23,AAPL,AAPL201120C00122000,call,2020-11-20,122.0,115.04,2.875,2.85,2.9,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,32.59931194562972,5.191277255721004,False,,,,,0.4361448688177495,0.00038156221002292614,0.01,False,2020,<=30d,middle
88fb9b42d4dfd8823e9bab99dcd370e8411cc579bcc1fec3dc4c8145e969be2d,2020-10-23,AAPL,AAPL201120C00124000,call,2020-11-20,124.0,115.04,2.315,2.28,2.35,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,31.965848346403337,4.555384727774026,False,,,,,0.43403326185668445,0.00036600250725893157,0.01,False,2020,<=30d,middle
d0f309f4fb556d29fc4983b8536cfef4bd4f3b333131e58d3978b61b4435df74,2020-10-23,AAPL,AAPL201120C00126250,call,2020-11-20,126.25,115.04,1.82,1.8,1.84,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,31.270670809986132,3.9168584151204553,False,,,,,0.43474623056922,0.00035127802905206176,0.01,False,2020,<=30d,middle
4d92701b35292f7fbaf412fcf4be62c316b5ea69d3e9bb69d988a7dc5323feb7,2020-10-23,AAPL,AAPL201120C00129000,call,2020-11-20,129.0,115.04,1.345,1.31,1.38,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,30.445372984073423,3.238422657210053,False,,,,,0.43634054029247304,0.0003462617929698867,0.01,False,2020,<=30d,middle
f81def91cce63a469aab7dec9fb5d8150759ba8da49b041fc04dfd8a40321901,2020-10-23,AAPL,AAPL201120C00132500,call,2020-11-20,132.5,115.04,0.92,0.9,0.94,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,29.43234480461338,2.520280099625032,False,,,,,0.44135160590130196,0.0003002630131785656,0.01,False,2020,<=30d,high
6bab5278daaf1aae04a128a704c49f84c7f43aba06b4dfa46e16134162bb7311,2020-10-23,AAPL,AAPL201120C00137500,call,2020-11-20,137.5,115.04,0.5549999999999999,0.54,0.57,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,28.05426412979335,1.7336658219570285,False,,,,,0.45435739137167597,0.00028049230411504155,0.01,False,2020,<=30d,high
0c0c86fdde4a94c563aa5e2e3717c09d6b6b3998ff2ec4abdd37cb102a15e5d6,2020-10-23,AAPL,AAPL201120C00141250,call,2020-11-20,141.25,115.04,0.4,0.39,0.41,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,27.071285474913427,1.294357156003908,False,,,,,0.4688429558490622,0.0002502684182417725,0.01,False,2020,<=30d,high
235f620d79fc0e160b9e9ee4f02d782d171847411b1a0a5da09c8ea92c09000e,2020-10-23,AAPL,AAPL201120C00143750,call,2020-11-20,143.75,115.04,0.33,0.32,0.34,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,26.43890138010548,1.0596831210367277,False,,,,,0.4801796929109525,0.0002794035789786525,0.01,False,2020,<=30d,high
d88ff06e50e38e1ce2237017f81f0416544a8333a624eb922b736759b518ed30,2020-10-23,AAPL,AAPL201120C00146250,call,2020-11-20,146.25,115.04,0.275,0.26,0.29,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6855057626994912,25.82418190383599,1.2022505887465766,False,,,,,0.4916488223889919,0.00024093158495123873,0.01,False,2020,<=30d,high
c995630118fd0124782168f1f694c5d8e070c9538ce55298be64f5e2c57ccc3b,2020-10-23,AAPL,AAPL201120C00150000,call,2020-11-20,150.0,115.04,0.215,0.21,0.22,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.816695042071859,24.9339966713497,1.750260498904903,False,,,,,0.5098077964995482,0.00021653559488837718,0.01,False,2020,<=30d,high
e9dc4725053a7d0eda4ee1905b9ea009fc439ccb97e3158a1e1ee41b6ab59bdb,2020-10-23,AAPL,AAPL201120P00083750,put,2020-11-20,83.75,115.04,0.195,0.18,0.21,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.9707861727787468,16.8842542020384,1.5399269309332897,False,,,,,0.6098801083086087,0.0,0.01,False,2020,<=30d,high
9405c99f328dd13857b74786aef9b58a7fe351c4c3c6780efb837ec3f21e4465,2020-10-23,AAPL,AAPL201120P00086250,put,2020-11-20,86.25,115.04,0.225,0.2,0.25,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.9344598608508408,18.137879645133633,1.7246846725216145,False,,,,,0.5756717784438763,0.0,0.01,False,2020,<=30d,high
a99c1b1864785c6e113fbbb8f0171d32452f9dda9d6292ee7715ba640daefe3d,2020-10-23,AAPL,AAPL201120P00088750,put,2020-11-20,88.75,115.04,0.29,0.28,0.3,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.8866831270364627,19.4285014624712,1.855812730296029,False,,,,,0.5531187291655448,0.0,0.01,False,2020,<=30d,high
a4a859ad532461540c5d22a2f283661370122d9269ea3776c285a0e10b366b30,2020-10-23,AAPL,AAPL201120P00101250,put,2020-11-20,101.25,115.04,1.22,1.2,1.24,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,26.39885278759988,2.5478663145243776,False,,,,,0.4696686745826374,0.0,0.01,False,2020,<=30d,middle
961a2e6230628ef3ec6436e7a48b4a563d92dc1c1b7ee8c8d63a27c5c0bf7453,2020-10-23,AAPL,AAPL201120P00103750,put,2020-11-20,103.75,115.04,1.6749999999999998,1.65,1.7,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,27.88911274139183,3.256920783586433,False,,,,,0.4625617517006996,0.0,0.01,False,2020,<=30d,middle
901bfff97db4769886f77303b4cbd84259e13899bdc2aa9b2225182784f7a989,2020-10-23,AAPL,AAPL201120P00106250,put,2020-11-20,106.25,115.04,2.28,2.25,2.31,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,29.409123389299587,4.087288058166198,False,,,,,0.45813619761836055,0.0,0.01,False,2020,<=30d,middle
58706d7a44ede3a3042880280497911f86fbd31ffa099e477d6123eaaedd85a2,2020-10-23,AAPL,AAPL201120P00108750,put,2020-11-20,108.75,115.04,3.025,3.0,3.05,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,30.95794304060253,5.043358091098565,False,,,,,0.4531125890731287,0.0,0.05,False,2020,<=30d,middle
da90e335538d6c87feccb931e81445f8fed99702a6fc676ad12b3fc39b977b6a,2020-10-23,AAPL,AAPL201120P00110000,put,2020-11-20,110.0,115.04,3.5,3.45,3.55,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,31.742868970765816,5.569283751842441,False,,,,,0.45433688333267763,0.0,0.05,False,2020,<=30d,low
164d9b58ef1c7e8cb2f27aeb7d743dea551ab8e3d709a44bd92ae0e7ddf5c273,2020-10-23,AAPL,AAPL201120P00112500,put,2020-11-20,112.5,115.04,4.5,4.45,4.55,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,33.33319261264457,6.717192131428969,False,,,,,0.4500939665398319,0.0,0.05,False,2020,<=30d,low
67f65475f6c9bed2f00e6998a07c098f24d3a8df30952447c22fd8dd8e1d1b86,2020-10-23,AAPL,AAPL201120P00115000,put,2020-11-20,115.0,115.04,5.7,5.65,5.75,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,34.95008358720342,7.991988805888568,False,,,,,0.44808340412940295,0.0,0.05,False,2020,<=30d,low
51063ee171d1682a19088d400f97f0be7c079b09923ad3e0415e701491e5cab1,2020-10-23,AAPL,AAPL201120P00117500,put,2020-11-20,117.5,115.04,7.075,7.0,7.15,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,36.59269042296991,9.390547151752529,False,,,,,0.44621173816212933,0.0,0.05,False,2020,<=30d,low
b839ecb4a12c01cae8128e3faaf6fcdd326b3740f04c7ce5db1459f35cb84ba8,2020-10-23,AAPL,AAPL201120P00122000,put,2020-11-20,122.0,115.04,10.0,9.95,10.05,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,39.61156688404127,12.20353219413255,False,,,,,0.44584346963638055,0.0,0.05,False,2020,<=30d,middle
45ada54d7d3b8503b8f68b94456f0b688652d19b027a6a45611a2e706bd2fa46,2020-10-23,AAPL,AAPL201120P00126250,put,2020-11-20,126.25,115.04,13.2,13.15,13.25,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,42.53263202940458,15.178819634538897,False,,,,,0.44664090581318505,0.0,0.05,False,2020,<=30d,middle
48bbdc9f8d8dbae9e86b5f7fc3ed5aad553d3f1367dfd0702e29535cc6718bd4,2020-10-23,AAPL,AAPL201120P00132500,put,2020-11-20,132.5,115.04,18.575,18.45,18.7,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,46.94387408433611,20.031809379347763,False,,,,,0.4613702713223672,0.0,0.05,False,2020,<=30d,high
f9f2b1735b5632163f602f1a386f4119f4e40dc68e052e581bb4f443526ae933,2020-10-23,AAPL,AAPL201120P00135000,put,2020-11-20,135.0,115.04,20.825,20.7,20.95,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,48.74476268926482,22.10642619296492,False,,,,,0.46402918898997236,0.0,0.05,False,2020,<=30d,high
b53f25ff5351666175c3c3c9643b9490332c4af0f659d54a36add12bce0c03b5,2020-10-23,AAPL,AAPL201120P00143750,put,2020-11-20,143.75,115.04,29.225,29.1,29.35,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6288523687121438,55.19965316837589,29.82043490930714,False,,,,,0.5152520725302017,0.0,0.05,False,2020,<=30d,high
0ef3e73e3a63a1a9405d2323c1c7bc49ad7edb3004a7c8984db2cb574fc4c377,2020-10-23,AAPL,AAPL201120P00146250,put,2020-11-20,146.25,115.04,31.65,31.5,31.8,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.6811566038498895,57.08476091622809,32.43510531023854,False,,,,,0.525898389019976,0.0,0.05,False,2020,<=30d,high
86b54f3f7d229a9f82461071ba341b0fd0777c2c4cbace22c1ace7671d526665,2020-10-23,AAPL,AAPL201120P00150000,put,2020-11-20,150.0,115.04,35.325,35.2,35.45,0.0768264840182648,28.041666666666664,0.000899595242836,0.0068682505399568,2.8183207877134175,0.811513559051694,59.944316519924385,36.72322380012663,False,,,,,0.545678568728589,0.0,0.05,False,2020,<=30d,high
f9b9458f09553a2d60252061148c8f403d7dd23dd532e9d0edd69a573776524f,2020-10-23,AAPL,AAPL201218C00090000,call,2020-12-18,90.0,115.04,25.725,25.6,25.85,0.1535388127853881,56.04166666666667,0.000899595242836,0.0068682505399568,2.8183207877134175,0.663625963425235,56.35094696303821,27.382758342423383,False,,,,,0.468913355865304,0.0011602875792004145,0.05,False,2020,>30d,high
